,itemLabel,coordinate_location,countryLabel,temperature,vertical_depth,elevation_above_sea_level,length
8318,Maniapoto Cave,Point(175.179222 -38.291639),Nova Zelândia,,,85.0,
8319,Maniniholo Dry Cave,Point(-159.56532 22.21927),Estados Unidos,,,,
8320,Manitou Cave,Point(-85.7239 34.4289),Estados Unidos,,,,
8321,Manjanggul,Point(126.770138888 33.52825),Coreia do Sul,,,,
8322,Manly Wormhole,Point(151.2901939 -33.7863185),Austrália,,,,
8323,Manmodi caves,Point(73.8843 19.1859),Índia,,,,
8324,Mannenberghöhlen,Point(6.62686 50.4986),Alemanha,,,,
8325,Manno Fūketsu,Point(138.616611 35.261925),Japão,,,,
8326,Manor Farm Swallet,Point(-2.72104 51.2979),Reino Unido,,,,
8327,Manot Cave,Point(35.193293 33.035125),Israel,,,,
8328,Mantle's Cave,Point(-108.901 40.4667),Estados Unidos,,,,
8329,Maori Leap Caves,Point(173.65861111 -42.41166667),Nova Zelândia,,,48.0,
8330,Maori Leap Caves,Point(173.65015 -42.40829),Nova Zelândia,,,48.0,
8331,Maquoketa Caves State Park,Point(-90.778055555 42.118333333),Estados Unidos,,,,
8332,Maraftab Cave,Point(47.435166666 34.395055555),Irão,,,,
8333,Marakoopa Cave,Point(146.27879 -41.59853),Austrália,,,991.0,
8334,Maratika Cave,Point(86.622391666 27.190061111),Nepal,,,,
8335,Marble Arch Caves,Point(-7.814313888 54.258427777),Reino Unido,,,,
8336,Marble Cave,Point(21.2075 42.477777777),Kosovo,,,,1260.0
8337,Marbo Cave,Point(144.86839 13.48715),Estados Unidos,,,,
8338,Mardodar Cave,Point(47.435138888 34.394194444),Irão,,,,
8339,Mareminehollet,Point(5.32236944 60.40463056),Noruega,,,,
8340,Marengo Cave,Point(-86.339930555 38.37555),Estados Unidos,,,,
8341,Margate Caves,Point(1.386388888 51.389944444),Reino Unido,,,,
8342,Margitliget köteles Niche,Point(18.972944444 47.651611111),Hungria,,,,
8343,Margitliget szirttetői Cave,Point(18.972972222 47.6515),Hungria,,,,
8344,Margitligeti Hole,Point(18.973305555 47.651611111),Hungria,,,,
8345,Margitligeti Rock Shelter,Point(18.974083333 47.651388888),Hungria,,,,
8346,Margitligeti homokköves Niche,Point(18.972861111 47.651361111),Hungria,,,,
8347,Margitligeti kőrisfa Cave,Point(18.972944444 47.651361111),Hungria,,,,
8348,Margitligeti szirtoldali Cave,Point(18.972972222 47.6515),Hungria,,,,
8349,Margitligeti átjáró Cave,Point(18.974055555 47.651472222),Hungria,,,,
8350,Margot cave,Point(-0.4007 47.9929),França,,,,
8351,Marhdev Cave,Point(77.608333333 21.979722222),Índia,,,,
8352,Mariagrot,Point(5.767297222 50.845127777),Países Baixos,,,,
8353,Mariagrot,Point(4.069389 50.774472),Bélgica,,,,
8354,Mariagrot van Kleit,Point(3.451036111 51.181375),Bélgica,,,,
8355,Marienglashöhle cave,Point(10.5416 50.8626),Alemanha,,,,
8356,Mariengrotte,Point(9.675761 49.560398),Alemanha,,,,
8357,Mariengrotte,Point(9.634738 49.580811),Alemanha,,,,
8358,Mariengrotte,Point(9.611961 49.634247),Alemanha,,,,
8359,Mariengrotte,Point(9.526991 49.582649),Alemanha,,,,
8360,Mariengrotte,Point(9.689722 49.418611),Alemanha,,,,
8361,Mariengrotte,Point(9.32864148 50.016711043),Alemanha,,,,
8362,Mariengrotte,Point(9.61872 49.94901),Alemanha,,,,
8363,Mariengrotte,Point(10.47275 50.26368),Alemanha,,,,
8364,Mariengrotte,Point(9.659102 49.647105),Alemanha,,,,
8365,Mariengrotte,Point(9.68293 49.67932),Alemanha,,,,
8366,Mariengrotte,Point(9.567055555 50.500583333),Alemanha,,,,
8367,Mariengrotte,Point(9.511192 49.70858),Alemanha,,,,
8368,Mariengrotte,Point(9.59472 49.61881),Alemanha,,,,
8369,Mariengrotte,Point(9.70229 49.57116),Alemanha,,,,
8370,Mariengrotte,Point(9.65718 49.62466),Alemanha,,,,
8371,Mariengrotte,Point(9.823706 49.592687),Alemanha,,,,
8372,Mariengrotte,Point(9.833646 49.613283),Alemanha,,,,
8373,Mariengrotte,Point(9.142031888 50.065304584),Alemanha,,,,
8374,Mariengrotte,Point(9.590217 49.593395),Alemanha,,,,
8375,Mariengrotte,Point(9.484139 49.647091),Alemanha,,,,
8376,Mariengrotte,Point(11.034069444 47.625913888),Alemanha,,,,
8377,Mariengrotte,Point(9.634278 49.551071),Alemanha,,,,
8378,Mariengrotte,Point(9.770624 49.547604),Alemanha,,,,
8379,Mariengrotte,Point(9.731437 49.54871),Alemanha,,,,
8380,Mariengrotte,Point(9.410318 49.73011),Alemanha,,,,
8381,Mariengrotte,Point(9.723253 49.403293),Alemanha,,,,
8382,Mariengrotte,Point(9.747262 49.528667),Alemanha,,,,
8383,Mariengrotte,Point(9.732469 49.667778),Alemanha,,,,
8384,Mariengrotte Dorfstraße 24 in Trappstadt,Point(10.568500365 50.318132364),Alemanha,,,,
8385,Mariengrotte Findelbergweg 35 in Saal an der Saale,Point(10.357736875 50.32137059),Alemanha,,,,
8386,Mariengrotte Freiburg-Littenweiler,Point(7.898194444 47.9745),Alemanha,,,,
8387,Mariengrotte Freudenhain 2 in Passau,Point(13.448333935 48.580191438),Alemanha,,,,
8388,Mariengrotte Friedhofstraße 4 in Burglauer,Point(10.179935371 50.274875249),Alemanha,,,,
8389,Mariengrotte Heilbrünnl 2 in Roding,Point(12.493950527 49.19262292),Alemanha,,,,
8390,Mariengrotte Hofgasse 16 in Wülfershausen an der Saale,Point(10.339725401 50.327872306),Alemanha,,,,
8391,Mariengrotte In Frauenbrünnl in Straubing,Point(12.548983589 48.88119601),Alemanha,,,,
8392,Mariengrotte Kapellenberg in Fladungen,Point(10.13917 50.5161),Alemanha,,,,
8393,Mariengrotte Lindenhügel 1 in Herbstadt,Point(10.502051045 50.330160422),Alemanha,,,,
8394,Mariengrotte Nähe Eichenhäuser Straße in Rödelmaier,Point(10.277122128 50.32182005),Alemanha,,,,
8395,Mariengrotte Nähe Judenpfad in Aschaffenburg,Point(9.151287052 49.936185542),Alemanha,,,,
8396,Mariengrotte Nähe Michelsberg in Bamberg,Point(10.879361646 49.893521748),Alemanha,,,,
8397,Mariengrotte Palmsbergstraße 29 in Niederlauer,Point(10.134206366 50.299246875),Alemanha,,,,
8398,Mariengrotte Ruine Falkenstein bei Pfronten,Point(10.59152 47.56923),Alemanha,,,1194.0,10.0
8399,Mariengrotte Schönfeld,Point(9.802175 49.67635),Alemanha,,,,
8400,Mariengrotte im alten Friedhof,Point(9.688685 49.428637),Alemanha,,,,
8401,Mariengrotte Äußeres Pfaffengäßchen 23 in Augsburg,Point(10.900437253 48.374691748),Alemanha,,,,
8402,Marizulo,Point(-1.975277777 43.219444444),País Basco,,5.0,,
8403,Marizulo,Point(-1.975277777 43.219444444),Espanha,,5.0,,
8404,Mark Twain Cave,Point(-91.3315 39.6886),Estados Unidos,,,,
8405,Markharal Cave,Point(47.440833333 34.400111111),Irão,,,,
8406,Markov Štangovc,Point(14.95807 46.13171),Eslovénia,,,,
8407,Markova dupka,Point(25.908894444 42.769283333),Bulgária,,10.0,,6.0
8408,Marmurova Pechera,Point(34.278696 44.79698),Ucrânia,,,,
8409,Maroaga Cave,Point(-59.96936 -2.05327),Brasil,,,,
8410,Marsoulas Cave,Point(0.98611111 43.10305556),França,,,,
8411,Martarik Cave,Point(47.435916666 34.395861111),Irão,,,,
8412,Marthahöhle,Point(10.26878 51.68964),Alemanha,,,,
8413,Marthahöhle,Point(10.2693 51.6894),Alemanha,,,,
8414,Martin Ridge Cave System,Point(-86.1279 37.1196),Estados Unidos,,,,
8415,Martin's Cave,Point(-5.341809 36.125417),Reino Unido,,,,
8416,Martin's Guard Cave 1 & 2,Point(-5.341859 36.126028),Reino Unido,,,,
8417,Martinova,Point(17.46785 43.26479),Bósnia e Herzegovina,,,172.0,
8418,Martinovics-hegyi Crystal Cave,Point(19.009777777 47.505111111),Hungria,,,,
8419,Martinovics-hegyi Pince Cave,Point(19.009111111 47.505027777),Hungria,,,,
8420,Marvel Cave,Point(-93.3397 36.6675),Estados Unidos,,,,
8421,Mary Campbell Cave,Point(-81.497349 41.124303),Estados Unidos,,,,
8422,Mas d'en Llort,Point(1.112 41.3529),Espanha,,,,
8423,Mas d'en Roquerol,Point(1.06951 41.3203),Espanha,,,,
8424,Mas de Patriciel I,Point(0.1892 41.3249),Espanha,,,,
8425,Mashiva dupka,Point(24.337741666 41.649063888),Bulgária,,14.0,,124.0
8426,Massabielle Grotto,Point(-0.058508333 43.097538888),França,,,,
8427,Maszycka Cave,Point(19.8292 50.1789),Polónia,,,,
8428,Matenbek,Point(152.765 -3.89),Papua-Nova Guiné,,,,12.0
8429,Matenkupkum,Point(152.765 -3.89),Papua-Nova Guiné,,,,
8430,Matricás Cave,Point(18.797722222 47.805166666),Hungria,,,,
8431,Matupi Cave,Point(30.008462 1.193327),República Democrática do Congo,,,,
8432,Mawmluh Cave,Point(91.7125 25.25889),Índia,,,,
8433,Mayenne-Sciences cave,Point(-0.4041 47.9915),França,,,,
8434,Mayor's Cave,Point(14.652743 45.956952),Eslovénia,,,,
8435,Mazar Mosque,Point(58.12575 34.490722222),Irão,,,,
8436,Małołącki Ratusz,Point(19.9172 49.2432),Polónia,,,,
8437,Mažarná,Point(18.960544444 48.939858333),Eslováquia,,,,
8438,Mažarná,Point(18.960277777 48.939722222),Eslováquia,,,,
8439,Meadowcroft Rockshelter,Point(-80.491667 40.286389),Estados Unidos,,,,
8440,Mecha dupka,Point(23.0407 43.4566),Bulgária,,3.0,,22.0
8441,Mecha dupka,Point(23.625438888 43.092388888),Bulgária,,1.0,,15.0
8442,Mediterranean Cave,Point(-5.34218 36.128965),Reino Unido,,,,
8443,Medowa Cave,Point(24.089888888 49.821194444),Ucrânia,,,,56.0
8444,Medvedia jaskyňa (Słowacki Raj),Point(20.398416666 48.916055555),Eslováquia,,,,
8445,Medvezhya peshchera,Point(58.733 62.0),Rússia,,,,
8446,Megalakkos,Point(20.66722222 39.98083333),Grécia,,,,
8447,Mehr Temple,Point(46.238333333 37.332222222),Irão,,,,
8448,Mejiro-do cave,Point(130.906944444 33.761388888),Japão,,,,
8449,Melissani Cave,Point(20.6236 38.257),Grécia,,,,
8450,Melkhoutboom Cave,Point(25.28333333 -33.31666667),África do Sul,,,,
8451,Melnička Cave,Point(21.779166666 41.174444444),Macedónia do Norte,,,600.0,700.0
8452,Mendenhall Ice Caves,Point(-134.55591 58.44234),Estados Unidos,,,,
8453,Mendukilo cave,Point(-1.92037458 42.97554629),Espanha,,,750.0,650.0
8454,Menez-Dregan,Point(-4.474656 47.985853),França,,,,
8455,Mer de Glace ice cave,Point(6.9225683 45.9287656),França,,,1760.0,
8456,Meramec Caverns,Point(-91.092369444 38.241269444),Estados Unidos,,,,
8457,Meramec State Park,Point(-91.1025 38.206666666),Estados Unidos,,,,
8458,Mercer Caverns,Point(-120.478 38.1514),Estados Unidos,,,,
8459,Meriloto,Point(24.087277777 43.17765),Bulgária,,12.0,,25.0
8460,Merlin's Cave,Point(-4.7594 50.6683),Reino Unido,,,,
8461,"Merlin's Cave, Great Doward",Point(-2.64573 51.8341),Reino Unido,,,,
8462,Mermaids Cave,Point(150.277 -33.646),Austrália,,,,
8463,Merrill Cave,Point(-121.5489 41.72872),Estados Unidos,,,,650.0
8464,Mesolithic Abristation Angenstein,Point(7.60295 47.46276),Suíça,,,,
8465,Meszes Cave,Point(18.419919444 47.586694444),Hungria,,,,
8466,Meteor Cave,Point(20.707216666 48.55305),Hungria,,,,
8467,Metro Cave / Te Ananui Cave,Point(171.485 -41.933),Nova Zelândia,,,155.0,
8468,Metro Cave / Te Ananui Cave,Point(171.48333333 -41.93416667),Nova Zelândia,,,155.0,
8469,Mexikó-völgy Sinkhole,Point(20.6857 48.07045),Hungria,,,,
8470,Mezmaiskaya cave,Point(40.0 44.166666666),Rússia,,,1310.0,
8471,Me‘arat ‘Alma,Point(35.509272 33.037989),Israel,,,,
8472,Me‘arot Bareqet,Point(34.964166666 32.016111111),Israel,,,,
8473,Me‘arot Pa‘amon,Point(34.91367 31.68469),Israel,,,,
8474,Me‘arot Saggafim,Point(34.91089 31.6837),Israel,,,,
8475,Mgharet es Sedr,Point(36.092777777 34.444722222),Líbano,,,,
8476,Mghâret el Mouaï,Point(35.95 34.107777777),Líbano,,,,
8477,Miao Room,Point(105.9 25.4),China,,,,
8478,Middle Cave,Point(-111.709444444 40.440555555),Estados Unidos,,,,
8479,Middle Hill Cave,Point(-5.342636 36.140381),Reino Unido,,,,
8480,Midnight Hill and the Grotto de Lourdes on Mass Rock,Point(-52.932638888 46.928722222),Canadá,,,,
8481,Midnight Terror Cave,Point(-88.8125109 17.1473924),Belize,,,,
8482,Migovec System,Point(13.76380556 46.25312222),Eslovénia,,,,
8483,Mijatova Jama,Point(17.45339 43.65478),Bósnia e Herzegovina,,,1859.0,
8484,Mikurodo,Point(134.180264 33.251478),Japão,,,,
8485,Milada,Point(20.494166666 48.528333333),Eslováquia,,,,800.0
8486,"Milarepa Cave, Gandaki",Point(84.0394 28.6369),Nepal,,,13450.0,
8487,Milarepa's Cave,Point(86.0077 28.2417),China,,,,
8488,Milatos cave,Point(25.578055 35.308333),Grécia,,,,
8489,Miljacka II,Point(16.01406 44.00031),Croácia,,,,
8490,Millipede Cave,Point(-86.0167 34.8833),Estados Unidos,,,,
8491,Miloboda,Point(18.25472 43.10111),Bósnia e Herzegovina,,,958.0,
8492,Mimbi Caves,Point(126.05995 -18.74676),Austrália,,,,
8493,Miner's Rock Shelter,Point(169.277658 -45.374728),Nova Zelândia,,,,
8494,Miners Cave,Point(172.181683 -41.202617),Nova Zelândia,,,140.0,
8495,Mingxia Dong,Point(120.658333333 36.158611111),China,,,,
8496,Minnetonka Cave,Point(-111.519 42.0872),Estados Unidos,,,,
8497,Minori Cave,Point(121.82833333 17.72138889),Filipinas,,,,
8498,Miralucke,Point(15.8533 47.9353),Áustria,,,,
8499,Mirror Cave,Point(35.8425783 40.6717383),Turquia,,,,
8500,Mishin kamik,Point(22.8864 43.4629),Bulgária,,19.0,,695.0
8501,Misliya Cave,Point(34.972444 32.741335),Israel,,,,
8502,Mitchelstown Cave,Point(-8.08 52.31),República da Irlanda,,,,
8503,Mittlere Lupberghöhle,Point(11.65992 49.51928),Alemanha,,,497.0,
8504,Mixta Cave,Point(14.28957 36.06333),Malta,,,,
8505,Mizhishnitsa,Point(23.471527777 43.208233333),Bulgária,,89.0,,855.0
8506,Mkharig,Point(-3.7625 31.1825),Marrocos,,,,
8507,Mladeč caves,Point(17.0167 49.7064),Chéquia,,,,
8508,Moaning Cavern,Point(-120.4660284 38.0690105),Estados Unidos,,,,
8509,Modrič Cave,Point(15.5373289 44.2568399),Croácia,,,29.0,
8510,Mollepunco,Point(-71.415302777 -15.544630555),Peru,,,3996.0,
8511,Molnár János Cave,Point(19.035894444 47.517880555),Hungria,,,,
8512,Molochnyi Kamin,Point(23.682777777 48.2575),Ucrânia,,,,
8513,"Molí Darrer, shelter 1",Point(-0.126 40.4566),Espanha,,,,
8514,"Molí Darrer, shelter 2",Point(-0.126 40.4566),Espanha,,,,
8515,"Molí Darrer, shelter 3",Point(-0.126 40.4566),Espanha,,,,
8516,Moncks Cave,Point(172.739 -43.5644),Nova Zelândia,,,,
8517,Mondeval,Point(12.09392 46.46658),Itália,,,2150.0,
8518,Mondmilchhöhle,Point(9.51977 48.5223),Alemanha,,,,
8519,Mondmilchloch,Point(8.21944 46.9668),Suíça,,,,
8520,Monetarnitsata,Point(22.721308333 42.801638888),Bulgária,,10.0,,11.0
8521,Monfort Bat Sanctuary,Point(125.69176 7.16428),Filipinas,,,,
8522,Monkey's Cave,Point(-5.343177 36.121489),Reino Unido,,,,
8523,"Monks' Prison, Meteora",Point(21.627118 39.720162),Grécia,,,,
8524,Montevicoli Caves,Point(17.5039 40.6411),,,,,
8525,Moondyne Cave,Point(115.098 -34.2734),Austrália,,,,
8526,Moqua Caves,Point(166.921 -0.546544),Nauru,,,,
8527,Moqui Cave,Point(-112.564202777 37.120958333),Estados Unidos,,,,
8528,Moravian Karst,Point(16.734166666 49.278055555),Chéquia,,,,
8529,Morca Cave,Point(32.660311111 36.309558333),Turquia,,,,
8530,Mordloch,Point(9.89439 48.6642),Alemanha,,,,
8531,Morgans Pond Hole,Point(-77.475244444 18.133452777),Jamaica,,,,
8532,Morne-Rita cave,Point(-61.2035 15.9029),França,,,,
8533,Morovitsa,Point(24.1997 42.9997),Bulgária,,150.0,,3250.0
8534,Mossdale Caverns,Point(-1.97667 54.1236),Reino Unido,,76.0,,10.5
8535,Moszkitós Pothole,Point(20.724277777 48.556888888),Hungria,,,,
8536,Motena Cave Natural Monument,Point(42.391166666 42.476583333),Geórgia,,,,
8537,Mother Ludlam's Cave,Point(-0.7549 51.2043),Reino Unido,,,,
8538,Mother Shipton's Cave,Point(-1.474705 54.008691),Reino Unido,,,,
8539,Moulin de la Foux,Point(3.48306 43.8994),França,,,,
8540,Mount Etna Caves National Park,Point(150.475277777 -23.160277777),Austrália,,,114.0,
8541,Mouth Maze Cave,Point(-77.574 18.308),Jamaica,,,,
8542,Mozrov Cave,Point(45.28888 39.6875),Arménia,,30.0,,
8543,Mud Caves,Point(-116.189 32.9248),Estados Unidos,,,,
8544,Mudgegonga rock shelter,Point(146.885 -36.4839),Austrália,,,,
8545,Mughr Abū Muḩaysin,Point(35.10384 32.09534),Cisjordânia,,,,
8546,Muizenberggrot,Point(18.45 -34.106111111),África do Sul,,,429.0,
8547,Mulka’s Cave,Point(118.9618247 -32.3154137),Austrália,,,,
8548,Mullamullang Cave,Point(127.2303 -31.72337),Austrália,,,109.0,
8549,Mummy grotto,Point(9.426671 54.785698),Alemanha,,,,
8550,Murdoch's Cave,Point(-4.219219 55.467619),Reino Unido,,,,
8551,Murgovitsa,Point(24.076388888 43.170794444),Bulgária,,33.0,,35.0
8552,Murra-El-Elevyn Cave,Point(126.0373 -32.04283),Austrália,,,91.0,
8553,Murrawijinie Cave,Point(130.879 -31.3661),Austrália,,,,
8554,Murrawijinie Caves,Point(130.869444444 -31.368333333),Austrália,,,69.0,
8555,Muschelgrotte im Neuen Garten,Point(13.0715 52.4207),Alemanha,,,,
8556,Musinskata peshtera,Point(25.4283 43.1506),Bulgária,,7.0,,382.0
8557,Mussard cave,Point(55.5115 -21.095),França,,,,
8558,Mussard cave,Point(55.5087 -21.09728),França,,,,
8559,"Musselburgh, Newhailes, Grotto",Point(-3.08157 55.9426),Reino Unido,,,,
8560,Mustang Caves,Point(83.91 28.93),Nepal,,,,
8561,Muḩammad Shafīq Mēnah,Point(66.911111111 32.245833333),Afeganistão,,,1703.0,
8562,Myin Ma Hti Cave,Point(96.611658 20.590156),Myanmar,,,,
8563,Mystery Cave,Point(-92.307979698 43.623670438),Estados Unidos,,,,
8564,Mystic Caverns and Crystal Dome,Point(-93.1267 36.1196),Estados Unidos,,,,
8565,Mánfai Cave,Point(18.210433333 46.149066666),Hungria,,,,
8566,Március Cave,Point(18.419469444 47.585694444),Hungria,,,,
8567,Mátyás-hegyi Cave,Point(19.0223 47.5341),Hungria,,,,
8568,Mátyás-hegyi Cave,Point(19.01793 47.5337),Hungria,,,,
8569,Mäanderhöhle,Point(15.98104 47.61763),Áustria,,,,
8570,Mühlfelsen N der Bubenrother Mühle,Point(11.1019 48.8631),Alemanha,,,510.0,30.0
8571,Mühlsteinhöhle,Point(6.76007 50.1936),Alemanha,,,,
8572,"Müliloch, paleolithic rock shelter settlement",Point(7.922592245 47.340445669),Suíça,,,,
8573,Māras kambari,Point(22.367111111 57.081061111),Letónia,,,,
8574,Na Kha cave,Point(104.104573056 17.952248755),Tailândia,,,,
8575,Na Rozměrkách,Point(16.737370555 49.260236944),Chéquia,,,,
8576,Nabati Cave,Point(53.683333333 31.826944444),Irão,,25.0,2792.0,
8577,Nachcharini,Point(36.34777778 34.0775),Líbano,,,,
8578,Nad Lisichata,Point(23.207502777 42.499891666),Bulgária,,2.0,,16.0
8579,Nad vodopády,Point(14.154407103 49.948677981),Chéquia,,,,
8580,Nadarska peshtera,Point(24.630803666 41.526636252),Bulgária,,0.0,,45.0
8581,Nadezhda,Point(24.0534 43.190405555),Bulgária,,97.0,,0.0
8582,Nadsur Caves,Point(73.319068 18.569222),Índia,,,,
8583,Nagy-Somlyóhegyi Cave,Point(18.805752777 47.659811111),Hungria,,,,
8584,Nagykőmázsa-oldal Shaft,Point(20.712783333 48.054416666),Hungria,,,,
8585,Nagykőmázsa-völgy Sinkhole,Point(20.7134 48.062533333),Hungria,,,,
8586,Nagysuty Cave,Point(18.922933333 47.56885),Hungria,,,,
8587,Nagyszénási Cave,Point(18.87065 47.59445),Hungria,,,,
8588,Nagyszénási Cavity,Point(18.88115 47.593467),Hungria,,,,
8589,Nagórzyckie Grottoes in Tomaszów Mazowiecki,Point(19.995 51.498888888),Polónia,,,,
8590,Nagórzyckie Grottoes in Tomaszów Mazowiecki,Point(19.9947 51.4986),Polónia,,,,
8591,Nahoriany caves,Point(27.58319444 48.49361111),Ucrânia,,,,
8592,Najdena jama,Point(14.2455 45.8763),Eslovénia,,,,
8593,Naka Cave,Point(104.1043 17.9523),Tailândia,,,,
8594,Nakimu Caves,Point(-117.58555 51.28321),Canadá,,,,
8595,Naldeshwar,Point(76.446666666 27.409444444),Índia,,,,
8596,Nam Yen Khao Chaison cave,Point(100.127178 7.455457),Tailândia,,,,
8597,Namakdan Cave,Point(55.516944444 26.618055555),Irão,,,,
8598,Nameless Cave,Point(-5.344356 36.113391),Reino Unido,,,,
8599,Nameless Cave on Achibakh Plateau,Point(40.59208 43.42625),Geórgia,,,,
8600,Nanatsugama,Point(129.932444 33.549),Japão,,,,
8601,Nanna's Cave,Point(-4.6809388 51.640942),Reino Unido,,,,
8602,Nanna's Cave,Point(-4.68108 51.640884),Reino Unido,,,,
8603,Nanyan Grotto,Point(117.43444444 28.36972222),China,,,,
8604,Naresuan Cave,Point(100.6624 16.5047),Tailândia,,,,
8605,Narusawa Ice Cave,Point(138.666527777 35.474777777),Japão,,,,
8606,Nasenlöcher,Point(9.35708 47.26609),Suíça,,,2133.0,
8607,Nasenlöcher,Point(9.35708 47.26609),Suíça,,,1899.0,
8608,Nasik Caves,Point(73.74861111 19.94166667),Índia,,,,
8609,Naszályi Sinkhole,Point(19.143683333 47.83645),Hungria,,,,
8610,Natur Eis Palast,Point(11.6798 47.0612),Áustria,,,,
8611,Natural Bridge Caverns,Point(-98.34285 29.691988888),Estados Unidos,,,,
8612,Natural Trap Cave,Point(-108.193 44.9733),Estados Unidos,,,,
8613,Naulette,Point(4.931 50.214),Bélgica,,,,
8614,Nebelhöhle,Point(9.22083 48.4169),Alemanha,,,,
8615,Neffs Cave,Point(-111.775073 40.676161),Estados Unidos,,,,
8616,Negyedhármas Cave,Point(18.972444444 47.651583333),Hungria,,,,
8617,Nelson Bay Cave,Point(23.37561 -34.10113),África do Sul,,,,
8618,Nenavali Caves,Point(73.335075 18.506954),Índia,,,,
8619,Nenini dupki 7,Point(23.3466 43.287075),Bulgária,,0.0,,40.0
8620,Neptune Caves,Point(4.51205 50.06614),Bélgica,,,,
8621,Neptune's Grotto,Point(8.1601399 40.5648486),Itália,,,,
8622,Nereo Cave,Point(8.161111358 40.56184828),Itália,,,,
8623,Netopýrka Cave,Point(16.749203888 49.244643333),Chéquia,,,,
8624,Nettlebed Cave,Point(172.69280278 -41.25503333),Nova Zelândia,,,,
8625,Neutrasfelsen bei Neutras,Point(11.54504 49.53501),Alemanha,,,583.0,80.0
8626,Nevestulkata,Point(24.064122222 43.186086111),Bulgária,,6.0,,40.0
8627,New Cave,Point(42.64412 42.32555),Geórgia,,,,
8628,New Guinea II cave,Point(148.351 -37.3847),Austrália,,,,
8629,New St. Michael's Cave,Point(-5.347449 36.125728),Reino Unido,,,,
8630,Ngalue,Point(35.119 -12.515),Moçambique,,,,
8631,Ngarua Caves,Point(172.90166667 -41.01861111),Nova Zelândia,,,,
8632,Ngcingweni Cave,Point(29.372222222 -29.514444444),África do Sul,,,1816.0,
8633,Ngilgi Cave,Point(115.0342 -33.6422),Austrália,,,86.0,
8634,Ngog Lituba cave,Point(10.99003 4.31354),Camarões,,,,
8635,Nguom Ngao Cave,Point(106.70569 22.84567),Vietname,,,,
8636,Niagara Cave,Point(-92.0551958 43.5140834),Estados Unidos,,,,
